ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Household_Size,TotalSpent,LuxuryScore,HealthScore,TotalPurchases,TotalCampaignsAccepted,CmpAccRecency,CampaignMomentum,SpendPerCapita,Tenure,LoyaltyScore,WebPurchasesPerVisit,OnlinePurchases,WebRation_Z,ImpulseIndex
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,80,1,277,0.032490974729241874,0.021660649819494584,27,0,0,0.0,277.0,139,0.519641578804829,13.5,0.9642857142857143,3.892243297067454,0.5376060338513243
8780,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,75,3,507,0.7731755424063116,0.1992110453648915,16,0,0,0.0,169.0,150,0.21133583985581583,0.75,0.47058823529411764,0.03758761756357828,0.3572749019720793
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,4,68,0.6764705882352942,0.3235294117647059,5,0,0,0.0,17.0,154,0.3738000096297076,0.25,0.3333333333333333,-0.5757793541716043,0.2054300619025255
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,1,49,0.5306122448979592,0.3877551020408163,4,0,0,0.0,49.0,140,0.36997614588517835,0.125,0.2,-0.7678447117132731,0.19452212826001566
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,38,2,397,0.7128463476070529,0.2695214105793451,14,0,0,0.0,198.5,141,0.16965464747160242,1.3333333333333333,0.5333333333333333,0.5620132978936198,0.29712578631677716
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,54,2,39,0.28205128205128205,0.6923076923076923,6,0,0,0.0,19.5,146,0.12348088228899956,0.42857142857142855,0.42857142857142855,-0.33236032278837285,0.29683731874821195
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,57,3,306,0.9411764705882353,0.058823529411764705,12,1,4,0.1,102.0,143,0.36892611238479855,0.6,0.3076923076923077,-0.12576951097128972,0.36981674433145667
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,71,2,976,0.46209016393442626,0.47540983606557374,13,0,0,0.0,488.0,151,0.2987878924150457,1.5,0.5,0.6877828088649096,0.39087537741499856
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,54,3,1028,0.693579766536965,0.28793774319066145,24,0,0,0.0,342.6666666666667,147,0.21510301860545739,1.0,0.68,0.2810066489468099,0.46824711661042645
10680,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,39,3,70,0.7285714285714285,0.2571428571428571,6,0,0,0.0,23.333333333333332,142,0.13607595035281006,0.375,0.42857142857142855,-0.402035104276994,0.1788786139598069
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,2,46,0.5652173913043478,0.3695652173913043,4,0,0,0.0,23.0,153,0.23819058249666214,0.14285714285714285,0.2,-0.7391364827064725,0.18694941568115334
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,45,3,51,0.6666666666666666,0.3333333333333333,4,1,3,8.777083671441753e-18,17.0,147,0.09403785920835178,0.125,0.4,-0.7678447117132731,0.2633376023245571
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,65,2,1263,0.41250989707046715,0.569279493269992,21,0,0,0.0,631.5,140,0.36624715987802037,3.0,0.36363636363636365,1.5445688119833239,0.29084058273057317
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,55,2,1490,0.7140939597315437,0.25033557046979865,20,1,4,0.1,745.0,157,0.39031627222473075,1.1666666666666667,0.7142857142857143,0.4269192915713821,0.5716212970401077
6417,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,54,2,1564,0.5396419437340153,0.40153452685422,23,0,0,0.0,782.0,158,0.2484262091814055,1.3333333333333333,0.4166666666666667,0.5620132978936198,0.4000479477899938
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,58,3,1815,0.6336088154269972,0.33884297520661155,15,2,5,-0.10000000000000002,605.0,160,0.22804220709797834,0.5555555555555556,0.625,-0.17712318481285264,0.715070047941065
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,62,2,1198,0.9407345575959933,0.05926544240400668,25,0,0,0.0,599.0,155,0.42300314908046155,1.1111111111111112,0.5769230769230769,0.3795676717334203,0.40385650798585526
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,57,2,416,0.7115384615384616,0.28846153846153844,16,2,6,1.7554167342883506e-17,208.0,160,0.2971796828779351,0.4444444444444444,0.47058823529411764,-0.31221719113509044,0.6553067267730701
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,2,85,0.5882352941176471,0.36470588235294116,5,0,0,0.0,42.5,154,0.38855993886474194,0.14285714285714285,0.16666666666666666,-0.7391364827064725,0.19631139606495776
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,44,2,47,0.6382978723404256,0.3191489361702128,6,0,0,0.0,23.5,151,0.1258210824046434,0.42857142857142855,0.42857142857142855,-0.33236032278837285,0.26669362820571196
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,49,1,137,0.26277372262773724,0.5912408759124088,7,0,0,0.0,137.0,154,0.34746726195065236,0.25,0.375,-0.5757793541716043,0.2667017094326227
10686,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,4,21,0.8095238095238095,0.19047619047619047,3,0,0,0.0,5.25,156,0.09888334527462125,0.125,0.25,-0.7678447117132731,0.12699821337912995
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,48,2,70,0.6571428571428571,0.2714285714285714,5,0,0,0.0,35.0,138,0.4720944076052398,0.25,0.16666666666666666,-0.5757793541716043,0.21414208013777683
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,53,3,909,0.4235423542354235,0.37293729372937295,20,0,0,0.0,303.0,143,0.25679101875832766,1.5,0.38095238095238093,0.6877828088649096,0.5034288115755617
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,69,1,1676,0.8060859188544153,0.12947494033412887,22,4,12,-8.777083671441753e-18,1676.0,158,0.27823243296548994,1.4,0.6956521739130435,0.6133669717351825,0.8416502963723455
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,82,1,1735,0.7066282420749279,0.2553314121037464,25,1,5,0.19999999999999998,1735.0,146,0.3359523211078186,1.75,0.46153846153846156,0.8615270587595198,0.5412974959367793
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,66,3,1191,0.4424853064651553,0.5390428211586902,27,0,0,0.0,397.0,155,0.20255433066792983,1.8333333333333333,0.5714285714285714,0.9159470661524494,0.47710785942398265
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,48,3,24,0.2916666666666667,0.5416666666666666,4,0,0,0.0,8.0,147,0.5789796819620128,0.16666666666666666,0.2,-0.7015488651428942,0.1986540802463838
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,56,3,1182,0.9619289340101523,0.03807106598984772,17,2,6,1.7554167342883506e-17,394.0,157,0.26117819996981056,0.4444444444444444,0.3333333333333333,-0.31221719113509044,0.5416905693185474
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,55,2,1280,0.296875,0.6671875,13,0,0,0.0,640.0,150,0.3265298689066128,1.0,0.42857142857142855,0.2810066489468099,0.35390169313492603
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,68,1,1336,0.5688622754491018,0.36826347305389223,18,0,0,0.0,1336.0,157,0.3719820496715228,1.5,0.631578947368421,0.6877828088649096,0.40411287741817004
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,60,4,749,0.6275033377837116,0.25100133511348466,19,0,0,0.0,187.25,150,0.3448384624681032,1.125,0.6,0.3915213858224081,0.5690456538674652
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,51,4,91,0.5164835164835165,0.46153846153846156,6,0,0,0.0,22.75,145,0.11805346904286168,0.3333333333333333,0.2857142857142857,-0.4581298337596626,0.19239373166868454
2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,78,3,414,0.5579710144927537,0.40096618357487923,13,0,0,0.0,138.0,147,0.1643947465665438,1.0,0.42857142857142855,0.2810066489468099,0.3800955206429206
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,43,3,44,0.36363636363636365,0.5681818181818182,6,0,0,0.0,14.666666666666666,143,0.1977988420832662,0.42857142857142855,0.42857142857142855,-0.33236032278837285,0.3259182859967526
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,57,4,63,0.5555555555555556,0.38095238095238093,6,0,0,0.0,15.75,140,0.17541850557381455,0.375,0.5714285714285714,-0.402035104276994,0.28378275317907825
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,74,3,901,0.48834628190899,0.4694783573806881,21,0,0,0.0,300.3333333333333,152,0.28452694636863446,1.5,0.5454545454545454,0.6877828088649096,0.43788738993027965
1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,4,38,0.2894736842105263,0.5789473684210527,4,0,0,0.0,9.5,159,0.19744599079300207,0.125,0.2,-0.7678447117132731,0.26863261478823375
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,69,2,455,0.35604395604395606,0.578021978021978,15,0,0,0.0,227.5,153,0.6730360643622979,0.8,0.375,0.08894129140514129,0.504548389410361
6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,76,2,775,0.9161290322580645,0.08387096774193549,21,0,0,0.0,387.5,157,0.26742481441336685,1.2222222222222223,0.5909090909090909,0.47307200648847864,0.3179556910511718
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,66,3,15,0.6,0.4,3,0,0,0.0,5.0,141,0.22227020730917035,0.0,0.0,-0.982555514089704,0.11361615745452264
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,52,3,38,0.15789473684210525,0.5,5,0,0,0.0,12.666666666666666,148,0.17274025308864216,0.2,0.16666666666666666,-0.6501951913013312,0.24505239595050538
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,41,2,1512,0.7685185185185185,0.2222222222222222,21,3,9,-1.7554167342883506e-17,756.0,142,0.2922197251775778,1.6666666666666667,0.7272727272727273,0.8054323292768513,0.7476885325915091
5138,1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,75,3,43,0.5348837209302325,0.4186046511627907,4,0,0,0.0,14.333333333333334,155,0.13716760472589867,0.1111111111111111,0.2,-0.7904901565480353,0.17167905696462893
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,2,42,0.6666666666666666,0.2857142857142857,4,0,0,0.0,21.0,160,0.16208538243438536,0.125,0.2,-0.7678447117132731,0.17309045595276693
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,41,2,1089,0.4573002754820937,0.4132231404958678,22,0,0,0.0,544.5,140,0.2518460813446052,2.0,0.43478260869565216,1.0201431316532825,0.44635782604297536
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,49,3,162,0.6728395061728395,0.29012345679012347,7,0,0,0.0,54.0,159,0.1420751925400962,0.25,0.5,-0.5757793541716043,0.28707065844591195
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,74,1,1272,0.360062893081761,0.6312893081761006,17,0,0,0.0,1272.0,154,0.2677436870586145,0.75,0.3888888888888889,0.03758761756357828,0.3479129215882748
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,43,2,1173,0.24722932651321397,0.7306052855924978,18,0,0,0.0,586.5,157,0.7150818235654643,1.0,0.5789473684210527,0.2810066489468099,0.397106795968017
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,51,3,816,0.28431372549019607,0.6115196078431373,21,0,0,0.0,272.0,138,0.3743596937538599,2.0,0.5,1.0201431316532825,0.42531825908725474
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,57,3,74,0.28378378378378377,0.6891891891891891,6,0,0,0.0,24.666666666666668,153,0.1843680438286321,0.3333333333333333,0.42857142857142855,-0.4581298337596626,0.3060098891232072
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,71,3,134,0.6044776119402985,0.34328358208955223,7,0,0,0.0,44.666666666666664,154,0.34861367949421435,0.375,0.375,-0.402035104276994,0.30350174004381436
6663,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,85,1,157,0.9554140127388535,0.044585987261146494,8,0,0,0.0,157.0,149,0.1663444269972134,0.5,0.4444444444444444,-0.24341903138323157,0.1596835450196549
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,49,3,561,0.5436720142602496,0.40463458110516937,16,0,0,0.0,187.0,147,0.40418240298161034,0.75,0.35294117647058826,0.03758761756357828,0.38635586922061993
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,74,1,1336,0.44236526946107785,0.5486526946107785,18,0,0,0.0,1336.0,139,0.3001907410261833,2.0,0.42105263157894735,1.0201431316532825,0.34604863047377205
7919,1976,PhD,Together,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,49,2,2092,0.614244741873805,0.375717017208413,22,0,0,0.0,1046.0,160,0.7874690743997591,1.1111111111111112,0.6086956521739131,0.3795676717334203,0.3281963714338497
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,61,1,463,0.7580993520518359,0.22462203023758098,15,0,0,0.0,463.0,145,0.4934388842159326,0.8,0.375,0.08894129140514129,0.2725827048709845
6428,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,75,1,1130,0.5637168141592921,0.38849557522123895,16,0,0,0.0,1130.0,139,0.3658197396371134,1.0,0.5294117647058824,0.2810066489468099,0.36049640914122266
8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,49,3,20,0.45,0.5,4,0,0,0.0,6.666666666666667,143,0.12005835203749765,0.14285714285714285,0.2,-0.7391364827064725,0.15786844843261272
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,69,2,377,0.5278514588859416,0.4562334217506631,13,1,3,8.777083671441753e-18,188.5,158,0.2591685671556879,0.625,0.5714285714285714,-0.09750638875865944,0.5668350244280403
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,35,1,1544,0.3011658031088083,0.6878238341968912,27,1,5,0.19999999999999998,1544.0,152,0.31912803600720663,2.0,0.6071428571428571,1.0201431316532825,0.4960411055665539
7530,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,75,3,138,0.6014492753623188,0.38405797101449274,7,0,0,0.0,46.0,139,0.20897408402778966,0.4,0.375,-0.3691885423545213,0.3115532400977134
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,60,3,1012,0.5938735177865613,0.22924901185770752,23,0,0,0.0,337.3333333333333,149,0.3262705022801297,1.3333333333333333,0.5416666666666666,0.5620132978936198,0.5413693765509189
3009,1962,PhD,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,63,1,1766,0.9184597961494904,0.08154020385050963,14,3,11,0.2,1766.0,149,0.6210824273056788,0.7142857142857143,0.5333333333333333,0.0,0.5838730355854859
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,47,4,45,0.4666666666666667,0.4666666666666667,6,0,0,0.0,11.25,138,0.28726203124795097,0.5,0.2857142857142857,-0.24341903138323157,0.33146163697125874
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,73,3,161,0.577639751552795,0.36024844720496896,7,0,0,0.0,53.666666666666664,151,0.2842574723720111,0.3,0.5,-0.5042825486767593,0.35764475209138086
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,59,2,144,0.875,0.125,7,0,0,0.0,72.0,143,0.3117612625184526,0.375,0.375,-0.402035104276994,0.1497976467112663
6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,78,2,1734,0.3160322952710496,0.6557093425605537,25,0,0,0.0,867.0,148,0.2983856370142628,1.5,0.5,0.6877828088649096,0.38185038653156844
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,53,3,823,0.5759416767922235,0.3195625759416768,20,0,0,0.0,274.3333333333333,146,0.2512236083152078,1.3333333333333333,0.47619047619047616,0.5620132978936198,0.46371110494505613
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,62,3,1138,0.5729349736379613,0.3602811950790861,26,0,0,0.0,379.3333333333333,142,0.3634903952834474,1.5,0.5185185185185185,0.6877828088649096,0.46642699525172626
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,76,1,1429,0.40517844646606016,0.5290412876137159,20,1,1,-0.20000000000000004,1429.0,154,0.3181777344809641,1.0,0.6190476190476191,0.2810066489468099,0.5197660213791202
4331,1978,Master,Together,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,47,2,1371,0.675419401896426,0.3056163384390955,20,2,9,0.30000000000000004,685.5,143,0.3357083982057252,1.5,0.42857142857142855,0.6877828088649096,0.6286770951330217
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,59,2,982,0.7118126272912424,0.24032586558044808,14,1,3,8.777083671441753e-18,491.0,154,0.3966353141062867,1.2,0.6,0.45475089884142034,0.5684143451559998
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,42,2,44,0.7954545454545454,0.20454545454545456,4,1,3,8.777083671441753e-18,22.0,141,0.2602284517523136,0.2,0.2,-0.6501951913013312,0.27067022110400546
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,54,4,318,0.6729559748427673,0.31761006289308175,12,0,0,0.0,79.5,155,0.5041815009044074,0.5555555555555556,0.5384615384615384,-0.17712318481285264,0.4020547805445532
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,50,3,434,0.716589861751152,0.2304147465437788,14,0,0,0.0,144.66666666666666,152,0.40737980087093495,0.75,0.6,0.03758761756357828,0.37699388883681545
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,4,198,0.6515151515151515,0.30303030303030304,9,0,0,0.0,49.5,145,0.15487388044488182,0.75,0.4,0.03758761756357828,0.3874185925145794
10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,56,3,359,0.9387186629526463,0.05013927576601671,25,0,0,0.0,119.66666666666667,146,0.8621825012123222,12.5,0.9615384615384616,3.761978260102741,0.36323151598759684
5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,62,2,576,0.2013888888888889,0.765625,16,0,0,0.0,288.0,160,0.35660651512448127,0.6666666666666666,0.47058823529411764,-0.0513536738415628,0.36380124292101734
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,57,3,88,0.7727272727272727,0.22727272727272727,7,0,0,0.0,29.333333333333332,147,0.6307664686732865,0.375,0.375,-0.402035104276994,0.299990037283546
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,46,3,63,0.6666666666666666,0.2857142857142857,5,0,0,0.0,21.0,140,0.33751382495366555,0.2222222222222222,0.5,-0.6167459066534249,0.1945775252837402
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,41,2,27,0.4444444444444444,0.5185185185185185,3,1,3,8.777083671441753e-18,13.5,156,0.1614844646433375,0.1111111111111111,0.25,-0.7904901565480353,0.29100717058495973
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,41,3,193,0.37305699481865284,0.5544041450777202,8,0,0,0.0,64.33333333333333,154,0.13953632669074623,0.4,0.4444444444444444,-0.3691885423545213,0.3790771549785991
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,51,2,101,0.504950495049505,0.42574257425742573,6,0,0,0.0,50.5,159,0.40019616265306424,0.3,0.42857142857142855,-0.5042825486767593,0.3442840362368456
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,74,2,2211,0.4622342831298055,0.4730890999547716,21,2,6,-3.510833468576701e-17,1105.5,142,0.3765952708703436,2.5,0.5454545454545454,1.3011497806000925,0.6235212467140557
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,63,3,140,0.6,0.36428571428571427,7,0,0,0.0,46.666666666666664,150,0.6066066686814272,0.4,0.375,-0.3691885423545213,0.22701804989173138
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,50,3,415,0.7397590361445783,0.26024096385542167,14,0,0,0.0,138.33333333333334,154,0.26068772356154135,0.75,0.6,0.03758761756357828,0.4237360935590055
8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,68,3,22,0.5454545454545454,0.4090909090909091,3,0,0,0.0,7.333333333333333,156,0.5039264499066454,0.0,0.0,-0.982555514089704,0.14269712470306326
